constraint_threshold,environment_steps,num_seeds,long_run_average_reward_mean,long_run_average_reward_std,long_run_average_global_cost_mean,long_run_average_global_cost_std,constraint_violation_mean,constraint_violation_std
0.0,8704,20,4.680155101102946,0.015075218117035438,0.24307904411764675,0.00024226204693193504,0.24307904411764675,0.00024226204693193504
0.0,8768,20,4.670157390510954,0.015093234397374405,0.24141081204379528,0.0002328961337151194,0.24141081204379528,0.0002328961337151194
0.0,8832,20,4.66074388586957,0.015290834479487566,0.23974071557970983,0.00023571128894333328,0.23974071557970983,0.00023571128894333328
0.0,8896,20,4.651054406474825,0.014981190014035735,0.23807891187050328,0.00023199815817277357,0.23807891187050328,0.00023199815817277357
0.0,8960,20,4.641367187500004,0.014921964110148875,0.23647656249999968,0.00021025731225455865,0.23647656249999968,0.00021025731225455865
0.0,9024,20,4.63246897163121,0.01462119726153392,0.23486037234042523,0.0001807211891125615,0.23486037234042523,0.0001807211891125615
0.0,9088,20,4.623363776408455,0.014247428287943857,0.2332746478873236,0.00017797153714045624,0.2332746478873236,0.00017797153714045624
0.0,9152,20,4.6143006993007045,0.013891217815434051,0.23171984265734236,0.0001461875891636823,0.23171984265734236,0.0001461875891636823
0.0,9216,20,4.605631510416671,0.0139777810254923,0.23018988715277744,0.00016502689871577587,0.23018988715277744,0.00016502689871577587
0.0,9280,20,4.59722413793104,0.014110263876718451,0.2286681034482755,0.00017154955812183844,0.2286681034482755,0.00017154955812183844
0.0,9344,20,4.588923373287676,0.01400957019214534,0.2271703767123284,0.0001769435161424835,0.2271703767123284,0.0001769435161424835
0.0,9408,20,4.580427295918372,0.013823050009408144,0.22567708333333297,0.0001596901363275695,0.22567708333333297,0.0001596901363275695
0.0,9472,20,4.572074535472978,0.013872166483132786,0.224207136824324,0.00016280026371863525,0.224207136824324,0.00016280026371863525
0.0,9536,20,4.563746854026849,0.013817970558765845,0.22274958053691235,0.0001587738432994268,0.22274958053691235,0.0001587738432994268
0.0,9600,20,4.555775000000004,0.013590012417212806,0.22131145833333296,0.00015776694199391873,0.22131145833333296,0.00015776694199391873
0.0,9664,20,4.547959437086097,0.01371468125386019,0.21990376655629107,0.00016938305416449315,0.21990376655629107,0.00016938305416449315
0.0,9728,20,4.540261101973688,0.013828194539230466,0.21850020559210495,0.00016373639743986885,0.21850020559210495,0.00016373639743986885
0.0,9792,20,4.532986111111116,0.013572641257604818,0.2171037581699343,0.0001626822528736916,0.2171037581699343,0.0001626822528736916
0.0,9856,20,4.525325689935069,0.013488765633038339,0.21572849025973997,0.00015452752730110486,0.21572849025973997,0.00015452752730110486
0.0,9920,20,4.518233870967746,0.013326689766017296,0.21437499999999968,0.00017083645293802444,0.21437499999999968,0.00017083645293802444
0.0,9984,20,4.511200921474363,0.013247818565240896,0.21302584134615352,0.00016590058213037214,0.21302584134615352,0.00016590058213037214
0.0,10048,20,4.504223726114654,0.01314264677842225,0.21170282643312072,0.00016286117029230254,0.21170282643312072,0.00016286117029230254
0.0,10112,20,4.497529667721524,0.01296485827065699,0.21040941455696166,0.00017152630376402695,0.21040941455696166,0.00017152630376402695
0.0,10176,20,4.490657429245287,0.013025762646814229,0.20913915094339589,0.00017313455617567152,0.20913915094339589,0.00017313455617567152
0.0,10240,20,4.484014648437505,0.013064869752418084,0.20788769531249968,0.00019288283686560008,0.20788769531249968,0.00019288283686560008
0.0,10304,20,4.477607725155284,0.012995786574433177,0.20661490683229783,0.00019367188949171064,0.20661490683229783,0.00019367188949171064
